package_name,download_count
openvino-dev,42332
case-converter,42316
promptflow-core,42311
tensordict-nightly,42298
mrjob,42297
cosmospy-protobuf,42253
scann,42246
google-cloud-notebooks,42242
pyobjc-framework-CoreWLAN,42232
matplotx,42224
intake,42195
pluginlib,42162
pyobjc-framework-ServiceManagement,42161
aliyun-python-sdk-core-v3,42152
yamlconf,42124
mgwr,42118
cmind,42116
local-attention,42099
grizz,42095
skorch,42092
promptflow-devkit,42091
acoustics,42091
atypes,42083
splot,42079
mtcnn,42073
pyobjc-framework-AppleScriptObjC,42071
pyobjc-framework-AVKit,42066
sphinx-comments,42047
spglm,42044
pydivert,42030
pdfreader,42023
SudachiDict-full,42011
CMRESHandler,41980
sphinx-intl,41967
pyobjc-framework-NotificationCenter,41957
pyobjc-framework-MultipeerConnectivity,41950
pyobjc-framework-CoreLocation,41927
devpi-common,41925
setoptconf,41915
adafruit-circuitpython-connectionmanager,41892
datetime-truncate,41874
cdk-ecr-deployment,41865
razorpay,41842
flipflop,41830
pyclean,41814
jupyter-latex-envs,41802
pyobjc-framework-EventKit,41799
pyxel,41797
pyodata,41795
dice,41778
pyobjc-framework-Accounts,41774
mwtemplates,41770
trufflehog3,41748
Collectfast,41744
pyobjc-framework-NetFS,41720
aliyun-python-sdk-alidns,41706
asyncmy,41702
pyobjc-framework-SecurityInterface,41700
pytest-regressions,41698
pyobjc-framework-CoreMediaIO,41684
pyobjc-framework-ColorSync,41680
pyobjc-framework-Vision,41679
django-browser-reload,41675
apache-airflow-providers-jira,41660
py2neo-history,41658
uptime,41649
streamlit-folium,41647
django-activity-stream,41632
pyobjc-framework-FinderSync,41630
deltachat,41612
django-rosetta,41602
pyobjc-framework-LocalAuthentication,41592
mip,41586
llama-index-llms-langchain,41579
libipld,41565
solara,41563
neuroglancer,41561
pyobjc-framework-Contacts,41560
pybboxes,41556
pyobjc-framework-Network,41542
click-pathlib,41512
pyobjc-framework-Photos,41511
types-jmespath,41507
PyTurboJPEG,41490
rjson,41450
pbkdf2,41446
duplocloud-client,41418
home-assistant-chip-clusters,41410
pyobjc-framework-NaturalLanguage,41398
sqlacodegen,41396
pyobjc-framework-SecurityFoundation,41373
pyobjc-framework-ScriptingBridge,41339
user-agent,41316
pyobjc-framework-MapKit,41298
pyobjc-framework-StoreKit,41295
flake8-tuple,41280
googleauthentication,41280
torch-tb-profiler,41261
pyobjc-framework-OpenDirectory,41257
numpy-stl,41230
pyobjc-framework-ImageCaptureCore,41222
web.py,41212
rocore,41209
pyobjc-framework-DictionaryServices,41209
pytest-insta,41198
mozinfo,41192
multiping,41191
databricks-sql,41191
pyobjc-framework-GameKit,41191
py-money,41189
spacy-curated-transformers,41189
pyobjc-framework-CryptoTokenKit,41183
unionai-actor,41179
flask-mongoengine,41177
PyLink,41168
pyobjc-framework-SceneKit,41162
pyobjc-framework-Intents,41154
inequality,41150
pyobjc-framework-PhotosUI,41148
pyobjc-framework-InstantMessage,41140
pyobjc-framework-SafariServices,41139
pansi,41138
pyobjc-framework-GameCenter,41134
npx,41132
streamlit-option-menu,41131
gradio-imageslider,41120
omnibelt,41113
pyobjc-framework-CoreSpotlight,41106
django-haystack,41102
pyobjc-framework-ModelIO,41102
flake8-annotations-complexity,41099
pyobjc-framework-ContactsUI,41089
pyobjc-framework-NetworkExtension,41084
mat4py,41074
logfire,41064
lap,41061
pyobjc-framework-GameplayKit,41029
pyobjc-framework-ExternalAccessory,41023
airbyte-protocol-models-pdv2,40975
control,40969
pyobjc-framework-Social,40964
datashape,40956
pyobjc-framework-GameController,40946
ipyfilechooser,40937
Flask-Bootstrap4,40927
pyobjc-framework-MediaToolbox,40918
C3Linearize,40910
svgpathtools,40900
pyobjc-framework-MediaLibrary,40875
pyobjc-framework-CloudKit,40869
pyobjc-framework-VideoToolbox,40866
protoc-gen-validate,40846
pyobjc-framework-MediaAccessibility,40835
pyobjc-framework-MediaPlayer,40834
pyobjc-framework-iTunesLibrary,40800
pyobjc-framework-IOSurface,40797
starlette-testclient,40786
pyobjc-framework-UserNotifications,40773
trie,40768
curated-transformers,40754
atlasclient,40751
pdb-attach,40745
contexttimer,40742
pywatchman,40737
dynamicprompts,40723
oauth2-client,40723
pybind11-global,40710
django-crontab,40710
pytest-logger,40708
aws-wsgi,40698
apache-airflow-providers-yandex,40690
pytorch-ranger,40681
binho-host-adapter,40677
pyobjc-framework-BusinessChat,40674
pytermgui,40668
drug-named-entity-recognition,40657
pyobjc-framework-InputMethodKit,40652
cysignals,40645
clamd,40638
xvfbwrapper,40630
types-SQLAlchemy,40627
smartypants,40594
pytest-operator,40592
nlopt,40587
pyobjc-framework-AdSupport,40586
iminuit,40553
cycode,40549
datetime-quarter,40539
pyobjc-framework-VideoSubscriberAccount,40531
docrepr,40524
SoftLayer,40521
apispec-oneofschema,40517
dash-daq,40512
geffnet,40505
django-pipeline,40468
dxpy,40433
setfit,40432
ggshield,40421
PlexAPI,40421
surpyval,40405
SmartlingApiSdk,40392
pyobjc-framework-Collaboration,40391
aws-cdk.aws-kinesisfirehose-destinations-alpha,40348
torchcrepe,40340
telnetlib3,40323
pyuca,40301
pytutils,40296
bullet,40293
pyobjc-framework-CalendarStore,40289
python-nmap,40286
self,40268
envd,40259
endesive,40249
postgres,40236
ur-rtde,40228
apache-airflow-providers-apache-impala,40217
llama-index-vector-stores-milvus,40211
styleframe,40183
devpi-client,40173
stream-zip,40171
whisper,40133
pyproject-toml,40130
gcloud-aio-datastore,40128
iso-639,40113
pypeln,40089
docling,40081
meltanolabs-target-snowflake,40075
cachier,40045
fillpdf,40033
ruff-lsp,39980
astro-sdk-python,39962
pip-compile-multi,39944
password-strength,39929
aiocsv,39927
acres,39922
pykooh,39913
torch-optimizer,39879
asdf,39858
montecarlo,39844
apache-airflow-providers-microsoft-psrp,39836
testbook,39825
sagemaker-inference,39818
types-mysqlclient,39813
semantic3,39788
pscript,39783
pyhdfe,39762
sklearn-pandas,39762
django-dbbackup,39759
alpinepkgs,39736
salesforce-api,39723
enum-tools,39713
ascvd,39686
Shimmy,39680
sshconf,39680
interchange,39670
llama-index-readers-github,39657
types-aws-xray-sdk,39643
htag,39640
lightkube-models,39638
pygitguardian,39590
pyscreenshot,39582
suod,39580
flake8-literal,39571
python-terraform,39559
pulpcore-client,39551
bnunicodenormalizer,39543
estela-queue-adapter,39511
sphinxemoji,39496
pytest-pudb,39463
openupgradelib,39451
colour-science,39439
rasa-sdk,39396
google-cloud-alloydb,39393
uptrace,39377
pytkdocs,39371
vl-convert-python,39366
drf-standardized-errors,39356
azure-mgmt-databricks,39321
OWSLib,39316
google-gax,39312
advertools,39301
ulid,39300
opentelemetry-propagator-ot-trace,39299
tfg-nightly,39297
pymel,39251
ipranger,39245
pyangbind,39225
meshed,39191
jupyter-dash,39185
python-i18n,39182
pymaybe,39181
markovify,39159
pytest-explicit,39153
streamlit-antd-components,39142
neoteroi-mkdocs,39119
kylinpy,39118
TestSlide,39112
django-sequences,39109
amazon-textract-textractor,39104
zappa,39078
customerio,39076
pyDes,39058
minify-html,39050
pytest-shutil,39044
dynamixel-sdk,39035
python-sat,39026
glpk,39020
python3-ldap,39019
usercloudssdk,39006
awsretry,38992
bcoding,38986
aws-cdk.aws-kinesisfirehose-alpha,38984
pytapo,38983
iterfzf,38975
environ,38924
django-utils-six,38917
jinxed,38914
choreographer,38890
Flask-FlatPages,38889
insensitive-dict,38877
pyLDAvis,38866
pytest-redis,38858
pgzip,38845
django-postgres-extra,38818
dbstream,38812
verlib2,38807
openmetadata-ingestion,38806
ipytree,38796
django-rest-polymorphic,38749
dlint,38734
contextily,38701
dbt-exasol,38671
shiny,38648
wassima,38608
pybullet,38598
pysnmpcrypto,38596
Nuitka,38579
nameko,38553
moka-py,38550
snakemake,38547
py-evm,38535
download,38534
proto-google-cloud-datastore-v1,38492
azureml,38481
www-authenticate,38470
dirhash,38460
python-math,38438
aiohttp-middlewares,38426
odoo-test-helper,38422
apache-airflow-providers-openfaas,38398
bangla,38386
unsync,38381
onnx-graphsurgeon,38374
mozterm,38372
streamlit-pydantic,38370
gcloud-aio-taskqueue,38345
no-manylinux,38333
manifestoo-core,38328
lightkube,38276
Open-Tamil,38272
autovizwidget,38267
django-admin-inline-paginator,38208
gcloud-rest-datastore,38172
lion-pytorch,38158
pytubefix,38148
moment,38143
cdifflib,38138
strawberry-graphql-django,38121
jarowinkler,38098
nevergrad,38097
xdgenvpy,38086
databricksapi,38084
oslo.messaging,38035
seeq,37983
libtmux,37943
python-bitcoinlib,37940
captcha,37939
pycdlib,37922
cython-bbox,37918
types-click-spinner,37917
PySparkIP,37915
notifications-python-client,37910
nordpool,37905
types-aiobotocore-secretsmanager,37904
knnimpute,37893
pymsalruntime,37891
benchling-api-client,37875
pygwalker,37874
nemo-toolkit,37863
sift-stack-py,37859
flytekitplugins-ray,37859
dagster-pagerduty,37847
veracode-api-signing,37835
django-bootstrap3,37811
vbuild,37771
pypcd4,37769
trogon,37767
cel-python,37759
pulumi-random,37756
apache-airflow-providers-apache-flink,37750
mmcv,37743
cut-cross-entropy,37742
py2http,37740
trame,37733
prometheus-pandas,37731
dapr,37728
tinynetrc,37720
ssh-python,37697
transformers-stream-generator,37693
linearmodels,37673
hangul-romanize,37641
spaces,37622
qpimage,37613
fastapi-sso,37609
clevercsv,37582
scantree,37581
subprocess.run,37581
g4f,37578
meshtastic,37576
translators,37570
tarina,37567
onfido-python,37567
dataengine,37563
ipadic,37551
c7n-mailer,37549
oslo.db,37546
editdistpy,37539
qpsphere,37530
chromedriver-binary,37522
databricks-test,37472
gcloud-rest-bigquery,37438
foxglove-schemas-protobuf,37436
pycrdt,37415
asyncmock,37412
nrefocus,37400
qpretrieve,37384
config-formatter,37377
dbt-trino,37377
dacktool,37371
esp-idf-monitor,37357
imutil,37348
pyworld,37348
django-cache-memoize,37348
pandasai,37346
trame-client,37342
unify,37337
splinter,37336
flytekitplugins-envd,37332
scholarly,37311
typesense,37311
flimage,37304
flake8-use-pathlib,37263
fifolock,37261
yolov5,37253
rtoml,37243
syllapy,37222
WsgiDAV,37214
requests-credssp,37173
pyad,37167
firebase-functions,37138
token-bucket,37126
sseclient,37087
plugp100,37073
mpire,37020
airflow-clickhouse-plugin,37013
number-parser,36999
taskcluster,36989
luhn,36980
PyRIC,36945
evo,36943
d6tcollect,36938
yt,36933
nvidia-nvjpeg-cu12,36931
nvgpu,36910
expiring-dict,36904
langkit,36897
pysingleton,36868
ngram,36860
mkdocs-d2-plugin,36849
scenedetect,36848
pyrad,36841
django-dotenv,36828
faster-fifo,36818
jh2,36806
selenium-page-factory,36803
laspy,36802
khanaa,36793
apache-airflow-providers-opensearch,36781
arraykit,36780
gcloud-rest-taskqueue,36776
auto-py-to-exe,36765
basedpyright,36744
copulas,36733
soda-core-snowflake,36722
aws-sso-lib,36717
pgmpy,36681
agilicus,36674
loess,36673
rtp,36630
jina,36604
nvidia-nvjpeg2k-cu12,36579
datalad,36570
flask-openapi3,36568
Secweb,36564
avalara,36539
annexremote,36535
sphinxcontrib-redoc,36529
pytest-md-report,36512
nectarallocationclient,36499
bowler,36493
tflite-runtime-nightly,36492
plotbin,36473
eth-bloom,36438
cogapp,36424
mkdocs-include-dir-to-nav,36417
print-color,36415
pyap,36402
warreclient,36383
pyspacemouse,36378
spacy-pkuseg,36375
css-html-js-minify,36370
vaex-core,36366
grnhse-api,36358
apache-airflow-providers-dingding,36336
pytest-reporter-html1,36291
flake8-unused-arguments,36268
dagster-mlflow,36264
clickhouse-pool,36255
nectarclient-lib,36249
lbt-honeybee,36248
openseespy,36225
mysql-connector-python-rf,36200
sas7bdat,36176
pyjavaproperties3,36172
dask-jobqueue,36165
usim,36154
placementclient,36133
asyncua,36105
manukaclient,36103
colcon-core,36103
pronto,36099
cdk-aurora-globaldatabase,36084
bash,36083
bed-reader,36057
mypy-baseline,36051
cirq-google,36047
fancyimpute,36044
apache-airflow-providers-apache-kylin,36041
docling-parse,36019
docx2pdf,36017
airflow-code-editor,36016
str2bool,36006
edge-tts,35985
PythonPSI,35975
placebo,35969
apache-airflow-providers-singularity,35963
peewee-migrate,35931
mplcursors,35925
rio-tiler,35913
simple-tornado,35903
pymongocrypt,35852
cwltool,35850
oslo.policy,35835
hive-metastore-client,35832
cobald,35832
quantulum3,35830
pypg,35819
censys,35809
mink,35788
polygon-api-client,35788
augmax,35768
darts,35764
apache-airflow-providers-segment,35762
niquests,35742
apache-airflow-providers-apache-pig,35736
pyxero,35735
promptstudio-sdk,35733
torcheval,35727
stqdm,35724
pyros-genmsg,35682
betacal,35660
amplpy,35651
ProxyTypes,35646
tensorflow-cpu-aws,35643
style,35628
logtail-python,35612
football-data-api,35607
sweeps,35602
pyyml,35590
ir-datasets,35583
django-sass-processor,35547
prefect-slack,35524
chromedriver-py,35524
fastled-wasm,35523
srt,35487
uwsgitop,35476
autogluon.vision,35475
allennlp-pvt-nightly,35474
phx-class-registry,35468
apache-airflow-providers-apache-hdfs,35463
sagemaker-training,35453
molotov,35449
whylabs-textstat,35443
tf-slim,35387
pykd,35376
ewah-bool-utils,35375
pytest-slack,35370
pulumi-datadog,35352
transparent-background,35349
dtale,35348
i2plib,35346
sphinx-lint,35304
html-to-json,35303
autogluon.text,35295
dbus-python,35281
nassl,35274
opensearch-logger,35272
fixture,35229
fslpy,35217
home-assistant-chip-core,35213
connected-components-3d,35213
pypcap,35211
sarif-tools,35201
aws-cdk.aws-batch,35200
pulumi-oci,35194
dns-cache,35179
token-throttler,35176
orb-billing,35175
sample-helper-aws-appconfig,35172
gruut-ipa,35131
urllib3-future,35128
aioesphomeapi,35128
email,35126
redys,35097
esp-idf-nvs-partition-gen,35090
treetable,35079
AMQPStorm,35079
mcap-ros2-support,35079
llama-index-llms-openai-like,35063
django-parler,35044
tensordict,35020
django-htmlmin,35009
linuxpy,35001
apache-airflow-providers-arangodb,34985
dj-stripe,34929
setupmeta,34879
openqasm3,34875
mapply,34866
cirq,34864
argostranslate,34835
glocaltokens,34820
singlestoredb,34819
HiYaPyCo,34812
ads,34769
MarkdownPP,34765
oslo.service,34754
cdklabs.cdk-enterprise-iac,34742
oslo.middleware,34713
cdk-gitlab-runner,34697
typer-config,34686
dtaidistance,34659
pycld2,34657
PyPAC,34650
PyQt-builder,34647
pulp-file-client,34646
logstash-formatter,34612
planetary-computer,34585
colorlover,34555
basemap,34552
shot-scraper,34532
tensorflow-io-nightly,34513
dtreeviz,34509
tensorflow-macos,34508
pytrec-eval-terrier,34498
keras-core,34496
interpret,34495
playsound,34460
pyGeoTile,34457
django-tenants,34457
pytest-rng,34457
percy,34442
pan-os-python,34410
flake8-no-implicit-concat,34406
hug,34375
creosote,34338
flask-cloudflared,34334
cybrid-api-id-python,34333
zip-files,34332
dumb-init,34330
assemblyline-service-client,34306
sqlalchemy-vertica-python,34302
aiozipkin,34297
django-stdimage,34295
Paver,34279
mypy-boto3-nimble,34277
python-lzf,34268
frida-tools,34267
cmyt,34264
asdf-standard,34226
cybrid-api-organization-python,34226
lumigo-core,34203
litestar-htmx,34203
pyzed,34191
django-simple-captcha,34179
cadquery-ocp,34171
asdf-transform-schemas,34135
cnvrg,34122
truffleHogRegexes,34094
cg,34086
phonetics,34067
farm-haystack,34062
django-add-default-value,34044
gruut-lang-en,34036
tabulator,34023
pyfaidx,34002
hdijupyterutils,33979
django-encrypted-model-fields,33977
unionmeta-byoc,33950
meltano,33937
dustmaps,33936
chacha20poly1305-reuseable,33933
ldap,33928
pytest-fixture-config,33926
loadimg,33879
pytest-depends,33865
cybrid-api-bank-python,33856
openseespylinux,33851
clarifai,33841
qbittorrent-api,33837
pycln,33834
playwright-stealth,33825
gamma-pytools,33816
gruut,33809
cruft,33800
RoffIO,33775
ibm-generative-ai,33768
botbuilder-integration-aiohttp,33744
getschema,33714
apache-airflow-providers-weaviate,33710
hyperscript,33683
django-rest-framework,33683
xtgeoviz,33668
pies,33663
blue,33662
honeycomb-opentelemetry,33662
django-datadog-logger,33658
parse-cmake,33651
DoubleMetaphone,33641
lunr,33637
fs-gcsfs,33616
google-cloud-alloydb-connector,33613
rdflib-jsonld,33611
ppscore,33603
onnxoptimizer,33592
resfo,33588
ChatterBot,33556
oslo.cache,33532
flufl.lock,33515
types-typing-extensions,33504
pyjokes,33503
ipython-sql,33503
mt-940,33501
memory-tempfile,33486
sysv-ipc,33479
aioblescan,33473
azureml-contrib-services,33452
djangorestframework-recursive,33424
logutils,33422
koheesio,33420
opacus,33408
hogql-parser,33392
frontend,33389
flake8-fixme,33388
flake8-pie,33369
shodan,33367
onnx-simplifier,33356
musicbrainzngs,33350
assemblyline,33317
acquire,33317
seqio,33311
gluonnlp,33304
aioodbc,33232
edx-enterprise,33212
google-i18n-address,33203
pytest-tinybird,33199
keystonemiddleware,33184
databricks-dbapi,33148
osprofiler,33144
types-aiobotocore-ses,33111
pkg-about,33087
multiurl,33086
sklearndf,33085
sym,33080
pulp-deb-client,33047
assemblyline-core,33012
gruut-lang-de,33007
django-q2,32967
hcl,32961
wsaccel,32952
pylsp-mypy,32944
anycrc,32932
PaperlogicSDK,32932
atproto,32918
tap-gladly,32917
gruut-lang-es,32906
tap-aftership,32903
jaxopt,32887
frosted,32885
tgi,32878
pyts,32870
dsnparse,32869
dash-auth,32862
sparse-dot-topn,32857
pipe,32849
sdcclient,32840
squarify,32824
aliyun-python-sdk-cms,32776
retina-face,32770
islpy,32757
jupyterlab-lsp,32755
json-flatten,32739
river,32732
gekko,32727
types-zstd,32707
dclab,32693
langchain-nvidia-ai-endpoints,32682
py-ubjson,32674
hubspot,32666
aliyun-python-sdk-slb,32666
lusid-sdk,32664
pytest-json,32658
open5gsapi,32654
dataframe-image,32647
django-request-logging,32629
awslogs,32614
PyICU,32611
zi-api-auth-client,32605
assemblyline-service-server,32602
contentful,32572
lazrs,32564
anymarkup-core,32557
schedulefree,32539
skops,32479
ucimlrepo,32476
dynamo-json,32458
dbus-next,32457
bluepy,32442
gruut-lang-fr,32427
visdom,32417
django-s3-storage,32401
yake,32396
webdavclient3,32385
sqladmin,32350
streamlit-authenticator,32338
reacton,32327
composites,32312
earthkit-data,32297
ncnn,32283
langchain-milvus,32266
toronado,32253
google-cloud-retail,32253
types-botocore,32245
powerbot-client,32233
django-jsonfield,32224
seekpath,32215
pytest-race,32213
pyecore,32212
pytest-cache,32192
pylzma,32183
dashscope,32147
odo,32139
zhon,32134
gidgethub,32128
aliyun-python-sdk-cdn,32120
huey,32110
clip-anytorch,32110
exhale,32099
dxlstreamingclient,32096
nanolog,32081
parquet,32070
types-filelock,32067
django-heroku,32049
punq,32048
pubnub,32039
dynamic-yaml,32033
pysigma,32026
nonebot2,32023
geolib,32015
pulumi-azure-native,32015
marrow.util,32009
uharfbuzz,32005
brotli-asgi,31999
django-jinja,31996
anymarkup,31988
securesystemslib,31979
einx,31944
pytest-testrail,31939
apache-airflow-providers-cohere,31931
envsubst,31919
blaze,31911
opentelemetry-instrumentation-langchain,31897
pyswarm,31894
apache-airflow-providers-pinecone,31889
fiddle,31888
kerchunk,31879
vonage-utils,31872
pygrok,31851
sagemaker-scikit-learn-extension,31847
Theano,31839
Lazify,31828
django-upgrade,31816
