target_pkg,confuser_pkgs
dbt,dbu;dbtr;dby;pbt;dbtx;dmt;dbtc;dpt;dbtf;mbt;dat;dbg;gbt;dt;tbt;dba;db;det;idbt;dst;dvt;qbt;abt;dbv;dbot;dbp;cdbt;dbd;dbr;dit;db2;xbt;hbt;dbt-python;ebt;dnt;dtt;bt;dbb;rbt;gdbt;obt;ddbt;dbq;dot;drt;db1;dbs;dct;dbtq;dft;ybt;ibt;db3;dbj;fbt;sbt;dtb;cbt;debt
dbus-fast,fast
dbus-next,next
dbus-python,
dbutils-typehint,typehint
DBUtils,debutils;ddutils;butils;dautils;dcutils;nbutils;deutils;dgutils;cbutils;xbutils;dsutils;pbutils;dbutil;xdbutils;wbutils;idbutils;dputils;dtutils;dxutils;dlutils;dutils;bbutils;dfutils;db-utils;djutils;dnutils;d-utils;abutils
dbx,dbu;dbix;dby;dbtx;bbx;xdbx;dmx;obx;dax;ddx;dox;dbrx;drx;dux;dbg;dba;db;dsx;dbv;sbx;cbx;dbex;dgx;dbp;djx;dbd;dx;dpx;dbr;mbx;cdbx;db2;pdbx;gbx;mdbx;dbb;tbx;qbx;abx;dbq;db1;nbx;dbxs;d2x;bx;dbs;dxx;dcx;db3;adbx;dfx;dix;dbj;dlx;xbx;ebx
dci-utils,dsci-utils;dci;aci-utils;dcx-utils;dcc-utils
dcicutils,dccutils
dclab,dmlab;hclab;dylab;dlab;dalab;tclab;dcclab;dplab;rclab;dhlab
dcor,dcore;dcar;dcr;door;acor;mdcor;decor;cor;dcom;dcov;dcord;dcos;docr
dctorch,dtorch;detorch;rctorch;mctorch;ctorch;actorch
dd,xd;hd;did;ddi;dg;pdd;dld;dwd;ud;ed;mdd;ddb;2d;rd;ddx;zdd;d7;ddl;dd8;dmd;dk;dn;ddn;dq;d;dt;ld;tdd;ddd;db;drd;yd;qdd;ddf;vd;fd;ndd;d2;3d;dbd;sd;dx;ded;d8;dhd;dsd;d3d;dvd;di;pd;dl;dw;dz;dgd;md;edd;ddpy;zd;jd;rdd;bdd;dj;dds;dm;ddg;wd;dp;gd;ddk;odd;dkd;da;dnd;dda;td;dtd;do;dr;du;qd;ddc;ad;ydd;idd;nd;ddm;ddp;vdd;d4;dod;de;d2d;dh;ddr;ds;dxd;cdd;d3;dv;dcd;d6;dy
ddapm-test-agent,
ddddocr,
ddsketch,uddsketch;pdsketch
ddt,hdt;ddi;dmt;oddt;dpt;udt;edt;ddb;dat;ddx;ddl;dd8;iddt;ddn;dt;ldt;ddd;det;ydt;idt;dst;dvt;ddf;fdt;cdt;dit;pdt;mdt;dnt;dtt;zdt;jdt;dds;ddg;gdt;ddk;ddbt;tdt;dda;dot;dtd;drt;ddc;dct;dft;ddot;ddht;ddm;ddp;dtdt;kdt;ddr;ddt2
ddtrace,dstrace
dead-hosts-launcher,
deap,depp;derp;deab;xdeap;dexp;deak;leap;deep;dead;dmap;dear;deal;dap;neap;decap;dean
dearpygui,dearcygui
deb-pkg-tools,debtools
debtcollector,
debugpy,debuggy;debugp;debug
decentriq-dcr-compiler,
deciphon-core,deciphon
decli,devcli;dccli;deli;djcli;dgcli;uecli;defcli;declic;dcli;docli;ecli;pecli;wecli;dekcli;dlcli
decopatch,
decorating,
decorator,decoratory;djecorator;decorators
decord,dcord;decora;decor;decore;decorr
dedupe-variable-datetime,
dedupe,dedup;dedupy;deduper;deduce
deep-merge,deep;merge
deep-translator,deep;translator;deepl-translator
deepchem,
deepdiff,deep-diff
deepdiff6,
deepecho,
deepeval,deepevals
deepface,deepfacey
deepgram-sdk,
deepl,deepy;depl;deel;deepg;deep;deeplc;deeply;deepml;deepr;deeps;deepl.py;deepx;deeptl
deeplake,
deepmerge,
deepmultilingualpunctuation,
deepsearch-glm,glm;deepsearch
deepspeed,
defcon,decon;dfcon;defconf
deflate,deflake
defusedcsv,
defusedxml,defusedyml
delayed-assert,delayed
delegator.py,
delegator,dele-gator
delighted,delighted-python
delocate,relocate;delicate
Delorean,deloreans
delta-kernel-rust-sharing-wrapper,
delta-sharing,sharing
delta-spark,spark
delta,dela;delt;deltae;deltw;deta;delta2;mdelta;deltax;deltat;delia;deltapy
deltachat,deltachat2;deltacat
deltalake,
deltas,deltae;delta2;deltax;deltat
delvewheel,
demes,deme;demos;dems;memes
demisto-py,
demjson,deljson
demjson3,
demoji,demojd;demojipy
demucs,remucs;demucs3
dep-logic,deep-logic;logic
dependencies,kdependencies
dependency-groups,dependency;groups
dependency-injector,dependency-injector2;dependencyinjector;dependency
depinfo,deepinfo
deprecat,deprecate
Deprecated,deprecate
deprecation-alias,alias
deprecation,
depthai,
deptry,depthy
derivative,
descartes,descarts
descope,escope
desert,dessert;deser;dsert
detect-delimiter,detect
detect-secrets,detect
devcron,
device-detector,device
devicecheck,
devicetree,
devpi-client,devpi;client
devpi-common,devpi;common
devpi-server,devpi
devtools,dectools;deptools;detools;deftools;dektools;debtools;dev-tools
dewloosh.core,
dewloosh.geom,geom
dewloosh.math,
dewloosh,
df2gspread,
dgl,dql;dga;dg;fgl;dgc;sgl;dgp;dal;ddl;pgl;drl;d2l;dgo;dcl;mgl;zgl;wgl;dgb;ggl;dgx;tdgl;dlg;dml;dpl;dl;dgd;ngl;dgh;kgl;hgl;dgw;ogl;dgi;dsgl;dwl;lgl;ygl
dh-utils,do-utils;dr-utils;db-utils;ph-utils;bh-utils;xh-utils;dt-utils;dlh-utils;jh-utils;ds-utils;gh-utils;dz-utils;dj-utils;dl-utils;dv-utils;fh-utils;sh-utils;d-utils;dh;dm-utils;mh-utils
diagrams,diagramz;diagram
diapyr,diaper;diapy
dice,doce;vice;dict;dicn;dicey;dicee;mice;ice;die;dicy;dbce;tice;dime;dicepy;nice;dic;dike;dica;dive;dyce;dire;dace;diec;rice;bice;dices;dici;dicc;diced;lice;xdice
dicom2nifti,
dicomweb-client,client
dict-plus,dict;plus;dictplus
dict2css,
dict2xml,dictxml;dict2uml
dictances,
dictdiffer,
dictio,dictim;dictid;ditio;dictiopy;dicto;dictoo;diction;dicti
dictknife,
dictlib,
dictor,dictol;pictor;dictorm;dictok;dicto;doctor;dicter;victor;diator;dictoo;dictop;edictor
dicttoxml,
dicttoxml2,
diff-cover,diffcover;diff;cover
diff-match-patch,diff-match-patch-python;diffpatch
diff-pdf-visually,
diffsync,
diffusers,diffuser;diffusersv;diffuzers
dill,dull;jill;will;gill;till;qdill;kill;dipl;drill;dwll;disl;rill;bill;dila;dial;dkill
dimod,imod;dimed;dismod;demod;timod;simod;dimond;dimon;dimos;himod
dipex,depex
dirhash,drhash;dihash
dirsync,drsync;dir-sync
dirty-equals,dirty;equals
dirtyjson,
dis3,disc;diso;disa;fis3;dis;djs3;disl;diss;dish;dist;disq;disk;dix3;ds3;disp;dism
disba,dirba;disca;disa
discord-webhook,discordwebhook
discord.py,discord.pyx;discord4py;discord-py;discordspy
discord,discordn;discord-py;discordpython;dislord;diskord;piscord;dyscord;discord2;ddiscord;discard
diskcache-stubs,stubs
diskcache,distcache
disposable-email-domains,
dissect.cstruct,dissect-cstruct;dissect;cstruct
dissect.target,dissect-target;target;dissect
dissect.util,dissect-util;dissect
Distance,gdistance
distinctipy,
distlib,dstlib;dislib
distogram,
distribute,distributex;distributo;distribut
distributed,distributex
distribution,distributio;distributions
distro-info,distroinfo
distro,distru;distry;fistro;1distro;distri
dj-database-url,djurl
dj-email-url,djurl
dj-inmemorystorage,dj
dj-rest-auth,
dj-static,static;dj
dj-stripe,dj
django-ace,django-cae;django-acme;django-acl;django-acc;django-axe;ace
django-activity-stream,django-activity
django-add-default-value,
django-admin-autocomplete-filter,django-admin-autocomplete
django-admin-inline-paginator,
django-admin-interface,django-admin
django-admin-list-filter-dropdown,
django-admin-rangefilter,django-admin
django-admin-sortable2,django-admin-sortable;django-admin
django-admin-tools,djangotools;admin-tools;django-admin
django-ajax-selects,django-ajax
django-allauth-2fa,django-allauth-2f2a
django-allauth,django-altauth
django-allow-cidr,
django-annoying,annoying
django-anymail,
django-appconf,appconf
django-apscheduler,
django-audit-log-middleware,django-audit-log
django-auditlog,djangoauditlog;django-audit-log;auditlog
django-auth-adfs,django-auth
django-auth-ldap,django-auth-ldap3;django-auth-ldap-ng;django-auth
django-autocomplete-light,autocomplete-light
django-autoslug,
django-axes,django-axe
django-background-tasks,django-background-task;django4-background-tasks;background-tasks;django-background-tasks4
django-better-admin-arrayfield,
django-bitfield,bitfield
django-bleach,
django-bootstrap-form,django-bootstrap-forms;django-bootstrap5-form;django-bootstrap4-form;django-bootstrap3-form;django-bootstrap
django-bootstrap-v5,django-bootstrap
django-bootstrap3,django-bootstrap
django-bootstrap4,bootstrap4;django-bootstrap
django-bootstrap5,django-bootstrap
django-braces,django-traces
django-browser-reload,
django-bulk-update,django-bulk-updater
django-cachalot,cachalot
django-cache-memoize,django-cache-memoized;django-cache
django-cache-url,django-cache
django-cacheops,
django-celery-beat,
django-celery-email,
django-celery-results,djongo-celery-results
django-celery,django-zcelery
django-cid,django-cmd;cid;djangocid;django-ci;django-cd;django-aid
django-ckeditor-5,django-ckeditor5
django-ckeditor,django-ckeditors;django-ckeditor5;django-cleditor
django-classy-tags,djangotags
django-cleanup,cleanup
django-click,django-clicky;django-slick
django-clone,clone
django-cms,django-cmd;django-cas;django-cos;cms;django-css;django-tcms;django-sms;django-rms;django-wms;django-dms;django-cml
django-colorfield,
django-compat,
django-compression-middleware,
django-compressor,
django-config-models,django-config
django-configurations,django-configuration
django-constance,
django-contrib-comments,
django-cors-headers,django-cors
django-countries,countries
django-coverage-plugin,django-coverage
django-cprofile-middleware,django-profile-middleware
django-crispy-forms,django-crispy;django-crispy-forms-ng
django-cron,django-cron2;django4-cron
django-crontab,
django-crum,django-crm;django-crud
django-cryptography,
django-csp,csp;django-tsp;django-lsp;django-css;django-csv;django-sp
django-cte,django-ctx;django-cpe;cte;django-cae;django-rte
django-currentuser,
django-cursor-pagination,
django-datadog-logger,django-datadog
django-db-connection-pool,django-dbpool
django-dbbackup,dbbackup
django-debug-toolbar,debug-toolbar;django-debug
django-defender,defender
django-deprecate-fields,
django-dirtyfields,django-dirtyfield
django-dotenv,
django-dramatiq,
django-dynamic-fixture,django-dynamic-fixtures;djangofixture
django-dynamic-preferences,
django-easy-audit,django-easy
django-elasticsearch-dsl-drf,
django-elasticsearch-dsl,django-elasticsearch
django-encrypted-model-fields,
django-enumfield,django-enum-field;django-enumfield-ng
django-enumfields,django-enumfields2
django-environ,django-environs
django-etc,etc;django-etl;django-xtc
django-extensions,extensions
django-extra-views,django-extra-views-ng;django-extra
django-fernet-fields-v2,django-fernet-fields
django-filer,django-ffiler;django-files;django-fiber;django-filero;django-file
django-filter-stubs,
django-filter,django-ufilter
django-flags,django-flag;flags
django-formtools,
django-fsm-log,
django-fsm,django-fsu;django-fsa;django-fm;django-esm;django-osm;django-fcm
django-graphiql-debug-toolbar,
django-graphql-jwt,
django-grappelli,
django-guardian,guardian
django-guid,guid;django-uuid;django-muid
django-hashid-field,
django-haystack,haystack;django-paystack
django-health-check,health-check;django-healthcheck;django-health-check2;djangocheck
django-heroku,heroku
django-hijack,hijack
django-hosts,django-posts
django-htmlmin,
django-htmx,htmx;django-html
django-ical,django-cal
django-imagekit,django-imageit;django-imagefit
django-impersonate,impersonate
django-import-export,django-import;import-export
django-ipware,
django-jazzmin,
django-jinja,django-jinja2
django-js-asset,
django-json-widget,django-json
django-jsoneditor,jsoneditor;django-jsoneditor-ng
django-jsonfield,django-jsonbfield;django-json-field;django-jsonfield2
django-jsonform,django-jsonforms
django-leaflet,leaflet
django-libsass,
django-lifecycle,lifecycle
django-linear-migrations,django-linear
django-localflavor,localflavor
django-log-formatter-asim,
django-log-formatter-ecs,
django-log-request-id,log-request-id
django-loginas,django-login-as
django-maintenance-mode,django-maintenancemode;django-maintenance
django-markdownify,
django-markdownx,django-markdowny;django-markdowns;django-markdownx3;django-markdown2;django-markdown
django-mathfilters,
django-memoize,memoize;django-memorize
django-method-override,
django-migration-linter,
django-mock-queries,
django-model-utils,djangoutils
django-modelcluster,
django-modeltranslation,modeltranslation
django-money,money
django-mptt,django-mptt2;django-mqtt
django-multi-email-field,
django-multiselectfield,django-multiselectfield2
django-mysql,django-mosql;django-mssql
django-nested-admin,djangoadmin
django-nested-inline,django-nested-inlines
django-netfields,
django-nine,nine;django-nice
django-ninja-extra,
django-ninja,
django-nonrelated-inlines,
django-nose,django-node;django-note;django-nose2
django-notifications-hq,django-notifications
django-oauth-toolkit,django-oauth
django-object-actions,
django-ordered-model,
django-otp,django-sotp;django-ogp
django-pandas,
django-parler,django-parser;parler;django-paraer
django-permissionedforms,
django-permissions-policy,django-permissions
django-pgactivity,
django-pghistory,
django-pglock,
django-pglocks,
django-pgtrigger,
django-pgviews-redux,django-pgviews
django-phonenumber-field,
django-phonenumbers,
django-picklefield,
django-pipeline,django-pipelines;pipeline
django-polymorphic,django-polymorphic-ng
django-post-office,
django-postgres-extra,
django-prettyjson,djangoprettyjson;prettyjson
django-prometheus,prometheus
django-push-notifications,django-push
django-q,django-p;django-cq;django-qa;q;django-qd;django-g;django-qr;django-qc;django-pq
django-q2,django-qa;q2;django-b2;django-qr;django-qc;django-qd
django-qr-code,django-qr;django-qrcode
django-queryable-properties,
django-querycount,
django-ranged-response,
django-ratelimit,django-ratelimit9;django-ratelimit2;django-ratelimit3
django-recaptcha,django-recaptcha3;recaptcha;django-recaptcha2
django-recurrence,
django-redis-cache,django-rediscache;redis-cache
django-redis-sessions,
django-redis,
django-redshift-backend,django-redshift
django-registration,django-registration2;registration;django3-registration
django-render-block,django-render
django-request-logging,django-requestlogging;django-request
django-rest-auth,django-rest;django-rest-xauth;django-rest-oauth
django-rest-enumfield,django-rest
django-rest-framework,django-rest;django-restframework
django-rest-knox,django-rest
django-rest-multiple-models,
django-rest-passwordreset,django-rest;django2-rest-passwordreset
django-rest-polymorphic,django-rest
django-rest-swagger,django4-rest-swagger;django-rest;rest-swagger
django-reversion,reversion
django-revproxy,revproxy
django-rich,
django-rosetta,rosetta
django-rq,django-rt;django-ra;django-cq;django-rql;django-qr;django-pq
django-s3-storage,django-s3
django-safedelete,
django-sass-processor,django-sass
django-scim2,django-scim
django-sekizai,
django-select2,
django-sendgrid-v5,django-sendgrid;django-sendgrid-v4
django-sequences,django-sequence;sequences
django-ses,django-ses3;django-sqs;django-sts;django-seq;django-des;django-es;django-seo;django-sse;django-sem;django-sec;django-sebs;django-sms
django-sesame,sesame
django-session-security,
django-session-timeout,
django-silk,
django-simple-captcha,django-simplecaptcha
django-simple-history,
django-slack,django-slick;django-slock
django-slowtests,
django-smart-selects,
django-solo,solo
django-sortedm2m,django-sorted-m2m
django-split-settings,split-settings
django-sql-explorer,django-sql
django-sql-utils,django-sql;djangoutils
django-sslserver,django-sqlserver;django-sslserver2
django-staff-sso-client,
django-statici18n,
django-statsd,django-statsy;django-stats2
django-stdimage,
django-storages,
django-structlog,
django-stubs-ext,
django-stubs,stubs;django-stub
django-summernote,
django-tables2,django-tables;django-tables3;djangotables2
django-tagging,django-tagging-ng;tagging
django-taggit,
django-tailwind,tailwind
django-tastypie,django-tastypie-ng
django-templated-mail,django-templated-email;templated-mail;django-template-mail;djangomail
django-tenants,djangotenants
django-test-migrations,django-test
django-test-plus,django-test;test-plus;djangoplus;djangotestplus
django-timestampable,
django-timezone-field,django-timezone-field-ng;django-timezone
django-tinymce,django-tinymce4
django-treebeard,treebeard
django-two-factor-auth,
django-types,django-typer
django-unfold,unfold
django-upgrade,
django-user-agents,django-useragents;django-user
django-user-tasks,django-user
django-utils-six,django-utils
django-uuidfield,django-uidfield
django-versatileimagefield,
django-vite,django-vitae;django-vote;django-viter;django-lite;vite
django-waffle,waffle
django-watchman,watchman
django-weasyprint,
django-webpack-loader,django-webpack;django-webpack4-loader;django-webpack5-loader
django-webtest,
django-widget-tweaks,
django-wkhtmltopdf,django-uwkhtmltopdf
django-yaa-settings,
Django,djangox;dj-ango;tdjango;dmango;djando;adjango;tjango;kjango;djalgo;ldjango;dojango;dango;mjango;xdjango
djangocms-admin-style,
djangoql,
djangorestframework-api-key,
djangorestframework-camel-case,djangorestframework-camel-case2
djangorestframework-csv,
djangorestframework-dataclasses,
djangorestframework-datatables,datatables
djangorestframework-filters,filters;djangorestframework-filter
djangorestframework-gis,gis
djangorestframework-guardian,guardian;djangorestframework-guardian2
djangorestframework-jsonapi,jsonapi
djangorestframework-jwt,
djangorestframework-queryfields,
djangorestframework-recursive,recursive
djangorestframework-simplejwt,simplejwt
djangorestframework-stubs,stubs
djangorestframework-types,
djangorestframework-xml,
djangorestframework,django-restframework
djangosaml2,djangosaml
djhtml,dhtml
djlint,
djongo,djmongo;dongo;djongo5;djongox;dmongo
djoser,djoker
dkimpy,dimpy;skimpy;kimpy
dkpro-cassis,
dlib,dslib;dlab;mdlib;jdlib;glib;dlin;gdlib;tlib;dolib;d2lib;tdlib;ddlib;qlib;alib;dqlib;adlib;nlib;ndlib;klib;dxlib;dlim;dvlib;dli;dalib;xlib;hlib;dlid;hdlib;ulib;elib;dtlib;rlib;djib;blib;dilib;dglib;olib;ylib;ilib;idlib;vlib;flib;dlb;dwlib;slib;clib;dldb;sdlib;cdlib;plib;dmlib
dlinfo,djinfo;dbinfo;dvinfo
dlint,dlist;plint;dline;drint;dhint;hlint;dlin;wlint;mdlint;flint;ulint;tlint;lint;slint;blint
dlt,delt;dld;dmt;dpt;dlpt;dltpy;dat;vlt;dltx;slt;clt;dt;ldt;dlw;det;mlt;dst;dvt;dle;dli;dlg;glt;dlk;dit;dltk;tlt;dl;alt;dnt;dtt;dlp;dlo;dlr;dlty;dl2;dot;drt;ult;elt;dct;dft;dlb;blt;dlx
dm-control,dm
dm-env,db-env;env;dm
dm-haiku,dm
dm-tree,dm
dmiparser,xmiparser;dmiparse
dnachisel,
dns-cache,cache
dns-lexicon,lexicon
dnslib,drslib;dslib;fnslib;dnrlib;nslib;dnalib;ndslib;dnslib3;dislib
dnspython,dnspython3;dnspy;daspython
doc-warden,doc;warden
doc8,docr;doc;dock;docb;docl;docs;doct;docy;docc;doc3;doce;doco;docu
docarray,
docdata,doc2data;djcdata;locdata;dodata
docformatter,
docker-compose,docker-compost;docker-composer
docker-image-py,
docker-py,docker-ps
docker-pycreds,pycreds
docker,dockerd;docxer;rocker;docser;dockery;dock8r;mdocker;ndocker;dowker;decker;dockerr;idocker;docked;pocker;dokker;dokcer;dockter;ducker;dock-r;dockeb;dmocker;wdocker;jocker;udocker;socker;tocker;dockerx;hocker;doker;focker;djocker
dockerfile-parse,
dockerfile,
dockerpty,
dockerspawner,
docling-core,
docling-ibm-models,
docling-parse,
docling,docli;docking;doclink
docopt-ng,ng
docopt,locopt;docgpt;docop;decopt
docopts,decopts
docplex,
docrepr,docrepo;docrep
docspec-python,
docspec,
docstr-coverage,docstr
docstring-parser-fork,
docstring-parser,docstring
docstring-to-markdown,
DocumentTemplate,document-template
docusign-esign,
docutils-stubs,stubs
docutils,domutils;dmcutils;dccutils;decutils;dcutils;bdocutils;ocutils;do-utils;dofutils;drcutils;aocutils;ddcutils;doc-utils
docx,doco;docc;doct;docxpy;dcx;xdocx;docxt;doc3;docrx;docl;doc;docu;docr;socx;ocx;docxl;doce;docy;docs;pocx;doex;docx-python;dvcx;dock;docb;mdocx;doxx;dox;dotx
docx2pdf,doc2pdf
docx2python,doc2python;docx-python
docx2txt,docx2txt2;docs2txt
docxcompose,docxcompose2
docxtpl,doctpl;docxtpl2
dodgy,dodge;doggy
dogpile.cache,dogpile;cache
dohq-artifactory,
doit,doit-py;dgit;dtit;diot;dmit;doid;loit;odit;droit;duit;doif;soit;dit;poit;idoit;dooit;doti;doct;dont;doot;dot;docit;dott;doiit;dopt;dort;dost
dol,mol;dvol;dql;zol;wol;dob;gol;dal;idol;dox;ddl;tol;drl;d2l;dola;dcl;don;doq;doh;dos;docl;dml;dpl;dou;eol;dool;doy;dl;bol;doo;odl;doe;dlo;dog;dolg;yol;dot;do;vol;dov;doc;xdol;sol;col;dom;dop;dod;dwl;pol;dolo
dom-toml,dom
domain2idna,
domaintools-api,api;domaintools
domdf-python-tools,python-tools
dominate,dominiate
domino-code-assist,
dominodatalab,
done-xblock,done
donfig,ponfig;dconfig;konfig;bonfig;xonfig;monfig
doppler-env,env;doppler
dora-search,
dot2tex,
dotenv,dbtenv;dotenvy;dotenv-python;dotenvx
dotmap,dotman
dotnetcore2,
dotobject,
dotty-dict,dict;dotty
DoubleMetaphone,
doubles,doublex;doubled;dobles
dowhy,dowpy;downy;dowy
download,gdownload;bdownload;downloadx;vdownload;downloadpy;idownload;mdownload;downloads
DownloadKit,downloadit
dparse,dparse2;ndparse;dtparse;eparse;fparse;mdparse;deparse;drparse;aparse;lparse;nparse;dsparse;iparse;jparse;vparse;pparse;dparser;rparse;cparse;oparse
dpath,opath;death;mpath;edpath;dpat;ndpath;kpath;dmath;jpath;ipath;dpauth;gpath;wpath;dpatk;fpath;odpath;epath;upath;cpath;spath;rpath
dpkt,dpat;dput;pkt;dpk;dpct;dpks;dpkg;dpet;dpt;dpmt;dikt
dqrobotics,
draccus,
DracoPy,draco
draftjs-exporter,exporter
dragnet,diagnet
dragonfly-core,dragonfly
dragonfly-energy,energy;dragonfly
dragonfly-schema,dragonfly
dragonfly-uwg,uwg;dragonfly
dragonfly2,dragonfly
drain3,drain
dramatiq,dramatis;dramatic
drawille,
drawsvg,
drf-access-policy,drfpolicy
drf-dynamic-fields,
drf-excel,excel
drf-exceptions-hog,
drf-extensions,extensions;drfextensions
drf-extra-fields,drf-extra
drf-flex-fields,
drf-jwt,
drf-nested-routers,drf-nested
drf-orjson-renderer,drf-orjson
drf-spectacular-sidecar,
drf-spectacular,spectacular
drf-standardized-errors,
drf-writable-nested,
drf-yasg,drf-yasg2;djrf-yasg
drgn,dran;dtgn;rgn;dragn;dron
DrissionPage,
dropbox,dropbox2;vdropbox
drug-named-entity-recognition,named-entity-recognition
ds-store,ts-store;ds;store
ds2,dsc;dsm;d42;dso;fs2;dse;dsk;dp2;ps2;dsa;dst;d2s;ds82;dsx;ds2g;dsv;d2;dsd;gs2;db2;dsr;dsf;ts2;dsl2;dsb;dsu;dl2;dsw;dsh2;drs2;dsq;dsh;dss;ds3;ds
dsdobjects,dspobjects
dsnparse,dsnparse3;dsnparser;dsparse
dspy-ai,dspy-ui;spy-ai;ai
dspy,aspy;dsmpy;dcspy;idspy;pspy;ddpy;ospy;dslpy;dmpy;nspy;sdpy;mspy;d2spy;dbpy;dfspy;dsps;dscpy;fdspy;dsspy;lspy;dspf;dspg;depy;d-py;dupy;dipy;dispy;ispy;ds;dkpy;hspy;rdspy;dcpy;xspy;adspy;dppy;gspy;wspy;pdspy;fspy;dypy;d2py;odspy;vspy;dpy;espy;ndspy;uspy;dnspy;dopy;spy;dgpy;mdspy;tspy;dspl;cspy;dsp3;dqpy;bspy;rspy
