target_pkg,confuser_pkgs
dgl,ddl;dcl;dlg;ygl;dgh;dml;dgc;dgx;dgo;ngl;dl;dgi;dpl;fgl;dsgl;sgl;hgl;dql;wgl;tdgl;dg;dga;dwl;dgp;d2l;dgb;mgl;dgd;ggl;lgl;kgl;zgl;pgl;dgw;ogl;drl;dal
pytube,pytubemp3;pytube4;pytubelib;pytube-cli;pytube3;pytuber;pyutube;pycube;pytubez;async-pytube;pytubes;pytubedata;pytube-tool;pytubepp;pytubekit;pytubeloader;pytubemusic;pytubemax;pytubestudio;pytubev3;pytube2;pytune
rpyc,rpyt;spyc;epyc;grpyc;rpcc;rppc;pyc;rpc;cpyc
av,tv;ac;mav;ayv;sav;bv;aq;ad;zv;xv;ov;a2;aj;avc;dv;qav;aiv;at;v;aav;avn;mv;yav;akv;avx;avd;ax;au;as;av3;ae;avm;jv;ao;lv;ag;ah;cv;avk;aw;a5;wv;alv;nv;arv;sv;va;avg;avs;an;ave;hv;ai;yv;a8;rav;ar;ay;hav;rv;kv;vv;ava;pv;jav;a4;a;nav;av2;iv;af;ab;avt;az;ap
ifaddr,faddr
find-libpython,find;libpython
google-cloud-datastore,googledatastore
tree-sitter,sitter
jwt,apojwt;cjwt;wt;revjwt;jwst;jft;cwt;jw;jmt;rxjwt;dj-jwt;jot;jzt;jwtlib;owt;nwt;jwtpie;cfjwt;jwtpy;rjwt;rsjwt;jst;myjwt;j2t;rwt;hwt;jdt;nsjwt;azjwt;jvt;mjwt;sjwt;jws;jet;ft-jwt;jpt;sd-jwt;yajwt;jut;ns-jwt;jwtgen;mwt;lwt;mm-jwt;jct;sfjwt;jwt.py;jwts;jjt;jwa;jnt;jh-jwt;swt
testcontainers,test-containers
pastel,pastep;paster;pastee;astel;pastml;paste2;fastel
supervisor,jobs-supervisor;ssupervisor;supervisor-quick;supervisor-dev;supervisor-sp;supervisor-fork;supervisor-testing;django-supervisor;supervisor-react;supervisor-newrelic;airflow-supervisor;supervisor-checks;supervisor-lrn;faas-supervisor;supervisor-elastic;supervisoragent;supervisorc;ibmsupervisor;supervisor-console;supervisor-win;supervisor-gateway;supervisor-ext;wsgi-supervisor;supervisor-cache;supervisor-discord;supervisor-logs;supervisor-alert;supervisor-logging
editdistance,types-editdistance;grapheditdistance;editdistance-s;pyeditdistance
drf-spectacular,spectacular
honeybee-energy,honeybee-energy-standards;honeybee;energy
behave,behavex
weasyprint,easyprint;flask-weasyprint
markdownify,will-markdownify;markdownify-notion
dropbox,pydropbox;dropbox-sync;dropboxwsgi;dropbox2;dropboxfs;dropbox-index;vdropbox;dropbox-csp;dropboxignore;simple-dropbox;ez-dropbox;django-dropbox;dropbox-backup;dropbox-api;dropbox-tools;smtpdropbox;dropbox-sign;dropbox-cli
discord,av-discord;discordion;diskord;discordcolor;py-discord;discord-ios;discord-port;discord-drive;lightdiscord;discordify;discord-timers;discordrpc;discord-cli;discord-sls;dislord;discord-api;discord-ansi;discordwrap;discord-backup;bad-discord;discord-du;discord-hooks;discordrouter;discord-invite;phpdiscord;discordproxy;frank-discord;ddiscord;discord-wallet;discordrich;discord-config;discordinfo;discordyml;mydiscord;discord2;discord-notify;discordsdk;discord-ws;discord-rpc;discord-slim;discordia;discordpython;discord-check;discord-db;discord-ui;discord-c2;discord-hero;discordshell;discord-voice;lux-discord;csp-discord;discordup;discord-menu;discord-rest;discord-lib;discord-repl;simple-discord;discordwebhook;discord-dumper;dyscord;discordemoji;discord-hook;discord-save;discordtool;discord-game;easydiscord;discordpack;user-discord;discordub;discordrep;discord-react;discordpie;discord-protos;discordtr;undiscord;discord-bridge;discordce;discordlogger;web3-discord;discordtools;discordbook;discord-py;discordn;discord-http;discord-socket;ezdiscord;discord-oauth2;discord-simple;discord-debug;discord-emoji;discordhelp;discord-app;discard;discord-sdk;discordspy;discord-lite;discord-ipc;asyncdiscord;simplerdiscord;discord-sender;enddiscord;rmc-discord;dash-discord;discordapi;pytest-discord;advancediscord;discord-join;discordpython3;discordcss;discordbio;discord-logger;discord-cal;discord-data;python-discord;notify-discord;discord-cache
pysnmp,pyspmp;pysnip;pythonsnmp;pysimp;pysnap
ladybug-display,display;ladybug
azure-storage-file,azurestoragefile
line-profiler,line;profiler
base58,base5;based58
channels,rest-channels;drf-channels;channels-binding;mpi-channels;channels-easy;channels-discord;bulb-channels;django-channels;channels-api;socketchannels;pg-channels;channels-irc;fps-channels;pychannels;channels-tools;channels-redux
pytest-repeat,repeat
zipfile38,zipfile37;zipfile39
xmldiff,xml-diff;xmldiff-real;pyxmldiff;rfc-xmldiff;xmldiffs;yaxmldiff;xldiff
ladybug-rhino,ladybug
yamale,yamole;yamal
pynamodb,cdk-pynamodb;pynamodb-utils;pynamodb-rest;dynamodb;bynamodb;pynamodb-mypy;pynamodb-mate;pynamodb-encoder;pynamodb-dax;pynamodb-plus;types-pynamodb
Rtree,ytree;flatrtree;btree;otree;ttree;reportree;dtree;qtree;peartree;strtree;jtree;ctree;itree;atree;ptree;rtrie;lrtree;mdirtree;ftree;covertree;dirtree;hypertree;chartree;rtreelib;geortree;gtree;rbtree;librtree;irrtree;rmtree;xtree;rptree
lit,cit;litten;lgt;tflit;lin;ljt;slit;lix;lilit;ait;litus;xit;solit;lat;ldt;lst;lip;itslit;liteui;elit;pyslit;litenv;split;lict;liz;modlit;htmlit;ltt;fit;lut;replit;litext;litic;billit;wit;realit;litsr;pollit;qit;lik;jsplit;pit;lift;litgen;liq;lim;liter;dflit;zit;dit;nsplit;silit;it;evalit;tsplit;lithon;ilit;vit;litron;litds;litmus;mlit;lyt;ulit;nit;litq;pylit;lis;sdflit;glit;litenn;litie;litbee;lnt;sqlit;litspy;curlit;litrl;lxt;lwt;litvcs;lct;lint;daglit;lot;lilt;liten;litkit;lif;litter;ldit;plit;lio;litpy;litoid;loit;let;bit;lite3;mit;lir;lic;yit;mylit;liteco;nlit;mailit;clit;lti;li;lite;litio;dblit;litum
PH-units,ph;units
stk,s3tk;stx;shtk;ngstk;passtk;sjk;swk;ctk;sbk;srtk;stt;sts;awstk;sstk;tstk;tgstk;satk;stak;stb;dtk;mtk;tsk;sptk;fastk;sytk;qtk;utk;stl;dnstk;stu;skt;atk;htk;svtk;fstk;stm;stck;stp;stf;sctk;cstk;sltk;ntk;stkml;stg;str;ramstk;mstk;sta;sk;stc;s2k;sntk;stkcam;ltk;hstk;sttk;sto;sak;snk;otk;sgtk;pystk;pstk;btk;astk;rstk;smk;xtk;etk;spk;stn;ptk;sek;st;svk;ftk;wtk
espaloma-charge,charge
MCHammer,mchammers
rmsd,rmsp;rssd;rmsdk;wmsd;msd;rmsgd;mrsd
stko,mtko;stco;sko;stio;sto;stiko;tko;suko;sfko
clickhouse-driver,clickhouse;driver;clickhouse-driver-decorators
pandas-datareader,datareader
avro-gen3,gen3
simple-ddl-parser,simpleparser
freetype-py,freetype-py-stubs
returns,returnn
sqlfluff,sqlxfluff
salib,slib;ksalib;sflib;sdlib;shlib;ealib;malib;lsalib;sllib;alib;halib;lassalib;sglib;stlib;aslib;gsalib;salik;calib;sslib;scalib;dalib;falib;jalib;saxlib;saslib;samlib;sqlib;lalib;stalib;asalib;ualib;kalib;galib;tsalib;dsalib
python-igraph,python-xgraph
scandir,scandir-rs
python-pam,python-jam;pam;python-pae;python-oam;python-iam;python-pom;python-apm;python-pm
openshift,openshift-release;easy-openshift;openshiftx;danopenshift;pyopenshift
wget,wgetdb;wgetplus;bwget;zget;qget;fget;sget;wgnet;gget;wcget;cget;get;mget;wgetter;wgety;hget;jget;wgen;wpget;mwget;iget;wnget;wgit;aget;wgt;wger;pywget;bget;py3-wget;vget
lru-dict,dict;lru;lru-dicts
PyHive,pyhike;pyhive-fix;pyhide;pzhive;pylive;pytive;pyfive;pyhiveapi;rh-pyhive
bitsandbytes,bitsandbytes-windows
napari-plugin-engine,plugin-engine
django-cleanup,cleanup
pycairo,pycaiso
hijri-converter,converter;hijri
yacs,yaecs;yacm;yacf;yahs;yac;tacs;yacs-cli;yats;bacs;yace;hacs;yacl;yabs;yams;uacs;yach;yaacs;yaps;yaas;yaes;yacu;yais;yajs;yaws;yaci;yaks;yack;acs;yact
boolean.py,boolean
pytest-mypy,pytest-mypyd
airbyte-api,api;airbyte-api-wrapper
furo,uro;fur;kuro;puro;fero;ouro;furo-tb;fury;furomon;faro;fugo;fro;fbro;furi;furosh
license-expression,expression;licenseexpression;license
genson,gensyn;gencon;gensor;gensen;gensn
psycopg-pool,pool;psycopg-pool-prometheus
databricks-api,api
update-checker,checker
concurrent-log-handler,concurrent-log
pyHanko,pyhank
uhashring,hashring
pyinstrument,pyinstrument1;pyinstrument-patch;pyinstrument-flame;pyinstruments;pyinstrument-decorator
stanio,statio;stanmo
pathlib-mate,mate
alibabacloud-adb20211201,alibabacloud-adb20211201-py2
langchain-google-community,langchain-google
peft,peft-ex;eft;puft;pept;reft;prft;pent;pyft;peat;pest;vfpeft;pft;teft;moe-peft;peft-ser;scpeft;heft;pert;pet;pef
google-analytics-data,googledata;google-analytics
haversine,aversine
google-generativeai,generativeai
chromadb,chromadb-ops;smart-chromadb;chromadbx;chromadb-client
chevron,chevrons
pypdfium2,pypdfium
azure-synapse-spark,azure-synapse
pyzstd,pystd
dynamodb-json,dynamodb
s3path,spath
diffusers,diffuser;diffusersv;diffuzers
elementary-data,data
cyclonedx-python-lib,python-lib
speechbrain,speechbrain-cl
openvino,openvino-python;openvino-arm;openvino-nightly
unstructured,unstructured-expanded;unstructured-cpu
tld,jld;tlo;fatld;tcd;tlr;txd;mld;td;tle;tfd;ttd;tldraw;tlid;tl3;tldp;tldr;tad;tlw;eld;tldb;cld;tod;tlt;tlder;bld;trd;tdd;tla;twd;ld;yld;tdl;uld;t2d;tpd;tll;rld;tid;tldgen;tlp;tldry;instld;tlv;tl;pytld;thd;tli;tsd;tl2;dld;vld;trld;tvd;tlx;tly;nld
rq,aq;roq;rsq;sq;req;q;grq;rn;prq;eq;rqs;rtq;wq;3q;rfq;cq;rt;rw;xq;ru;rqr;rqpy;ri;rl;brq;hq;r2;8q;rd;uq;rk;bq;rf;ry;zrq;nq;rql;rm;ra;rc;pq;iq;r3;zq;qq;qr;oq;rp;rr;rv;rs;rh;kq;rpq;dq;rb;mrq;gq;orq
tablib,taplib;tazlib;tablip
daphne,daphne-lib;adam-daphne
yt-dlp,dlp;yt-dlpp;yt-dlpr;yt-dlg
pymatgen,pymatgen-db;pymapgen;pymacgen;pypatgen
mkdocstrings,mkdocstrings-csharp;mkdocstrings-typescript;mkdocstrings-shell;mkdocstrings-crystal;mkdocstrings-pac;mkdocstrings-javascript;mkdocstrings-c
oss2,oss2r;ossx;ossh;oss;pw-oss2;ots2;nss2;osst;oss0;ossd
table-meta,table;meta
click-spinner,spinner
py-models-parser,pyparser
funcy,funcs;funcx;func1;funcy-pipe;fancy;funky;funny;funcyou;funcpy;funpy
diagrams,diagram;diagrams-yaml;neon-diagrams;airflow-diagrams;reverse-diagrams;quickdiagrams;sphinx-diagrams;diagrams-magic;chalk-diagrams;pydiagrams;diagramz;online-diagrams;diagrams-ext;tfdiagrams;polar-diagrams
stone,keystone;redstone;sunstone;everstone;blackstone;apstone;endstone;testone;pystone;stonefish;stoneredis;runestone;stonetech;stoke;stonepdf;shone;ston;limestone;inkstone;justone;gemstone;stonemark;touchstone;moonstone;stonebear;jstone;sandstone;stoneforge;qstone;fogstone;stonemill;stoneage;mindstone;stonesoup;stone-site;stone-lib;tdstone;stonk;store;firestone;stove;stones;scone;stony;tone
opencv-contrib-python,opencvz-contrib-python;opencv-contrib
pygit2,pygita;pygit;types-pygit2;pygitt;pyfit2;pygitm
treelib,treedlib;rtreelib;reelib;treelab
yaspin,yasmin;yaspi
nvidia-ml-py,ml-py
pex,jex;pcx;iex;fex;pev;peix;pew;prex;pwx;p4x;pxx;pel;npex;spex;piex;ppx;ptx;mex;pxe;tex;pfex;pexy;px;pea;psx;lex;pe;plex;psex;pmx;pet;per;opex;pen;vex;aex;ex;pec;pgx;pez;pdx;epx;pef;pvx;yex;pek;kex;pgex;peb;pee;nex;hex;gex;ped;wex;bex;apex
ase,aise;vse;asa;asx;case;ade;mse;ape;ake;ask;pse;rse;gase;asf;base;ace;pase;asm;sse;as;asu;ass;nse;fase;asbe;a8e;tase;ae;fse;are;asp;asepy;asr;ame;aae;bse;tse;gse;ashe;asg;ease;aes;asc;ese;aoe;jse;asb;as3;use;aie;asd;ave;ate;asq;lase;mase;asy;dse;ane;awe;rase;age;asl;jase
cuda-python,cuda-py;kuda-python
Arpeggio,arpegio
custom-inherit,inherit;custom
pypiwin32,pypiwin33
dockerfile-parse,types-dockerfile-parse
grimp,grimo;grim;rimp;grip;gromp;grimm;grymp;grump;grimpz;crimp;griml
mido,mico;ido;migo;dido;mino;xfmido;eido;nido;mido-fix;fido;mdo;milo;mito;midox;miko;miao;lido;midori;midd;modo;midr;aido;mdio;midb;mimo;midone;miso;gido;imdo;vido
multipledispatch,multipledispatch2
monty,libmonty;mounty;montu;minty;montpy;monzy;money;motty;monty-python;montyhall;montybase;montycat;morty;montty;ponty;fonty;monpy;month;montyalex;montydb;monti
djangorestframework-stubs,stubs
neo4j,pyneo4j;neo4japi;aioneo4j;eve-neo4j;ssm-neo4j;neo4j-api;neo4jvis;word-neo4j;neo4jdb
rollbar,flask-rollbar;rollbar-agent
aws-cdk-lib,awslib;cdk-lib
cleanco,cleanio;cleancc
curlify,curlify2;curlify3
syrupy,symupy;strupy;syrup;srupy
xdoctest,cdoctest
mojap-metadata,metadata
DBUtils,db-utils;dsutils;wbutils;debutils;dgutils;dautils;idbutils;deutils;ddutils;cbutils;abutils;dbutil;dnutils;dtutils;dbutilstest2;bbutils;seq-dbutils;xdbutils;pgdbutils;dputils;py-dbutils;butils;xbutils;gkdbutils;dummy-dbutils;nbutils;dxutils;dutils;dlutils;d-utils;mysqldbutils;dfutils;dkdbutils;dcutils;pbutils;djutils;dbutilstest
flametree,frametree
opentracing,tornado-opentracing;logging-opentracing;opentracing-flask;cassandra-opentracing;types-opentracing;opentracing-decorator;pyramid-opentracing;redis-opentracing;opentracing-prometheus;sqlalchemy-opentracing;bmopentracing;dummy-opentracing;django-opentracing;opentracing-compose
py7zr,py7za;pyzr;py7z
openvino-telemetry,telemetry
towncrier,mkdocs-towncrier
soxr,spxr;boxr;soxs
drf-yasg,djrf-yasg;drf-yasg2
vulture,vultures
dpkt,dpet;dpkg;pkt;dpk;dput;dpct;dpat;dikt;dpks;dpmt;dpt
tcolorpy,tcolor;colorpy
aws-cdk.asset-kubectl-v20,aws-cdk-asset-kubectl-v20;aws-cdk.asset-kubectl-v22;aws-cdk.asset-kubectl-v21
pytest-base-url,base-url
notion-client,client;notion
truststore,auto-truststore
pkgconfig,prgconfig
ec2-metadata,ec2;ec2metadata;metadata;ecs-metadata
pyppmd,pyppms;pyppd;pyppm
typish,typist
azure-monitor-opentelemetry,azure-monitor
aiogram,aiogram-pytest;aiogram-store;aiogram-utils;aiogram-forms;axaiogram;aiogram-sentry;aiogram-di;airgram;aiogram-ext;biogram;aiogram2;aiogram-dialog;aiogram-mvc;aiogramhl;pytest-aiogram;aiogram-faq;aiogramic;aiogram-album;aiogram-cache;aiogram-cli;aiogram-fluent;apiogram;aiogram-test;aiodgram;aiogram-events;aiogramarch;aiogram-tools;aiogram-tests
biothings-client,client;biothings
sqlite-utils,sqlite3utils
mygene,mygene-api
pytest-cases,pytest-case;cases
typeid-python,typed-python;typeid
praw,paw;psraw;prai;pmaw;prac;pyaw;prax;traw;raw;craw;prsw;pram;pra;pray;graw;prsaw;prawn;prawhat;pbraw;pvaw;kraw;plaw;psaw
pyluach,pylunch
salesforce-bulk,salesforce-bulk-api;bulk;salesforce-bulkipy;salesforce-bulk-python;salesforce
pybcj,pybcf;pybc;pybcs;pygcj;pybcl
markdown2,markdownz
zopfli,pyzopfli;zopflipng;zopflipy
optimum,optimus;optimux
pyaes,pyes;pydaes;pyeas;pyaces;pyaws;pyabs;pyles;pyaer;pyas;pyams;pyyes;pyares;pyaesm;pyaas;pyaes-util;pyaem;pyans;pyapes;pyass;pyoes;pyaestro;pypes;pyads;pyaos;pythonaes;pyais;pymes;pyres;pyaesni;pyase;pyaesfix;pyees;pywes;pyaeso;yaes
subprocess-tee,tee
json-stream,json-streams;stream;jsonstream
bio,pdbio;vbio;biogl;jio;xbio;rio;bioc;bih;vio;biobox;varbio;bioen;vsbio;bioib;biotex;bioblu;lobio;biome;biotas;nio;smbio;bioai;lpbio;nasbio;bibo;synbio;boo;biro;biodb;biop;bioig;bmio;dio;pio;kio;bao;bionic;bioat;iobio;kmbio;zio;tio;brio;bio-pm;hio;bio42;affbio;gio;sio;debio;cambio;pbio;mambio;fio;sbio;jobio;biotop;biocli;biomap;febio;biolib;biota;biofes;bioir;biodag;bmo;biopal;bioma;ssbio;biovec;xio;big;biobit;biofit;wdbio;bid;biolab;ambio;bfio;bro;bino;biopip;mbio;dbio;blo;bios;biobb;biops;lio;aubio;bioa;bioboy;bto;bit;bwo;biopy;bio-lm;bioseq;iio;pybio;ibio;bioext;uio;bioio;bo;cbio;biobot;ykbio;biodem;bioml;gitbio;bgo;bioval;bico;biokit;bim;bio-ml;biopb
gprofiler-official,gprofiler
pcpp,pcpi;pcpy;pdpp;pepp;mcpp;pppp;pipp;pypp;popp;prpp;cpp;pgpp;ccpp;ppp;icpp;pcp;p2pp;rcpp
stdlib-list,types-stdlib-list
symengine,synengine
jsonpath-rw,rw;jsonpath-rs
dj-database-url,djurl
Bottleneck,bottle-neck
O365,d365
openlineage-sql,sql
pyunormalize,pynormalize
flit,flot;plit;flist;clit;fliq;fiit;flitz;ilit;glit;flix;flib;flik;slit;f-it;flint;nlit;fgit;fit;ffit;elit;fkit;tflit;fcit;flit6;dflit;flict;mlit;ulit;flipt;fuit;flirt
pygeohash,pygeohash-fast
python-bidi,python-midi
tempora,tempor;tempera;temporal;temporl;tempura;temporai
pikepdf,mikepdf
vispy,viscy;visby;vis;vvspy;vispm;sispy;vspy;visapy;vespy;uvvispy;vibpy;mispy;vaspy;mlvispy;vispa;viapy;gispy;ispy;dispy;vidpy;vtspy;jarvispy;vipy;vimpy;vispr;rispy
jiwer,jiver
unittest2,unittest2six;unittestx;unittest2pytest
polling,pollinghub;polling-bot;sqs-polling;pulling;pollingstream;pooling;rolling
py-serializable,serializable
timeout-decorator,timeout
ffmpeg-python,ffmpegpython;ffmpeg-py
hishel,hisel
tensorflow-datasets,tensorflow-dataset;tensorflow-datasets-ko
aws-secretsmanager-caching,aws-secretsmanager
trimesh,geotrimesh;trimeshpy;trimes
slack-bolt,slack-bot;bolt
pdm,pcdm;pm;pdc;pgm;pdw;pdl;pydm;edm;pd3;pim;podm;pdf;pmm;dm;sdm;pdq;idm;cdm;psm;pdr;pkm;pdpm;pdh;pdme;fdm;pwm;pmd;ipdm;pqm;pam;pdu;pbm;adm;rdm;pde;pcm;pdom;pzm;pd;ddm;pda;wdm;vdm;pdx;pidm;ldm;pdmn;pfm;pdd;pdp;ptm;pdg;pum;spdm;tdm;pdt;odm;mdm;pym;ppm;pxm;prm;pdem;dpm
tensorflow-hub,hub
umap-learn,learn;umap;umap-learn-modified
pyudev,pydev
python-xlib,xlib;python-lib
jaconv,kaconv;jcconv;jacon
pretend,prepend
diff-match-patch,diffpatch;diff-match-patch-python
azure,azureips;azurerm;azure-nag;demoazure;azure-ml;aure;azure-ddns;azury;azuretls;ezure;azure-ttk;ezazure;azurectx;azure-mon;pyazure;azurekit;azurectl;apiazure;azureip;azurecs;azure-sql;azura;azurecost;azure-tts;azuremgmt
modin,modis;odin;modian;vodin;modint;moxin;modpin;morin;moin;modfin
bson,bison;bson-rpc;bsvn;gibson;dbson;gson;xson;hobson;bsonrpc;yson;dobson;boon;pybson;ason;oson;rson;bsod;kson;fson;zson;lson;bcon;bsn;mson;qson;eson;ibson;bson-py;bjson;wson;son;pson;boson;cson
pysmi,pypmi;pysmf;pyswi;pyumi;pysm3;pysm4;pysim;pysma;pysmiles;pysui;pyrsmi;pysi;pytmi;pywmi;pysmm;pysmine;pysdi;pymmi;pysmime;pygmi;pyemi;pyimi;pysmx;pysmo;pysmile;pysti;pyspi
moviepy,moviepy-patch;moviepy-bg;moviepy-cli;moviepy-utils;ice-moviepy;moviepy2;dev-moviepy
singledispatch,types-singledispatch;class-singledispatch;singledispatchmethod
scrypt,scrypy;dcrypt;scryp;vcrypt;xcrypt;rcrypt;ucrypt;ccrypt;sqcrypt;secrypt;ncrypt;hcrypt;icrypt;pcrypt
gs-quant,gs;quant
zdaemon,tdaemon;daemon
jq,qj;kq;wq;ja;jaq;nq;jqk;jqu;sjq;jb;zq;aq;j5;8q;jqi;jk;ju;pq;jp;sq;ujq;jm;jqp;hq;iq;uq;jqpy;je;jv;oq;jh;jr;jd;juq;xq;jj;jz;jqr;jiq;js;qq;ji;cq;bq;q;joq;jo;gq;jqv;j2;dq;jl;jx;jw;jy;eq;3q;zjq;jf;jqz
dominate,dominiate
datamodel-code-generator,code-generator
findpython,finpython;findpy;find
PySide6,pyside6-drawer;pyside6-utils;pyside6-expand
pydyf,wydyf;pydy;pydf;pydwf;pydif;pydef;pydfy
music21,music21py;music21utils;music22
pygsheets,pygsheet;pgsheets
dbt-redshift,redshift
MemePy,meme-py;meme;mempy;memery;memopy;emepy;meepy;memmpy
tf-keras,tf
databases,advanced-databases;databases-watcher;databayes;databases-extended;pytest-databases;databaser;common-databases;latin-databases;easy-databases;databases.py;databasec;aio-databases;muffin-databases;raw-databases;databasez;databased
dep-logic,deep-logic;logic
virtualenv-clone,clone
cinemagoer,cinemagoerng
misaka,miska;misaki
aws-encryption-sdk,aws-encyrption-sdk;awsencryptionsdk;aws-encrytpion-sdk;aws-encryption;aws-encrpytion-sdk
tzfpy,tffpy;tfpy;xzfpy;tdfpy;zfpy
python-ldap,python-tldap
livereload,livereloadx;nblivereload;livereload-server;django-livereload
GeoAlchemy2,geoalchemy2-mssql
pyclipper,pyslipper;pyflipper
pbs-installer,pbs
pulumi,pulumi-str;pulumi-mysql;pulumi-auth0;pulumi-sdm;pulumi-ct;pulumi-okta;pulumi-tools;pulumi-ec;pulumi-azure;pulumi-null;pulumi-minio;pulumi-ovh;pulumi-vault;pulumi-slack;pulumi-local;pylumi;pulumi-http;pulumi-acme;port-pulumi;pulumi-std;pulumi-utils;pulumi-ui;pulumi-ml;pulumi-scm;pulumi-nomad;pulumi-xyz;pulumi-ise;pulumi-eks;pulumi-kong;pulumi-kafka;pulumi-flux
IMDbPY,imdby;ibmdbpy;omdbpy
rstr,crstr;rsxtr;rstr-max;rst;rstring;dstr;ustr;lstr;astr;istr;rstar;rsxr;rstb;verstr;rytr;str;pstr;fstr;qstr;rsr;sstr;jstr;xstr;rstl;rstk
pylint-plugin-utils,plugin-utils
pytd,pytp;pytu;pyrd;pyth;pytdm;pstd;pytdd;pytv;pybd;pytq;pyud;pytdi;pyutd;pgtd;pyto;pystd;pytdx;pyed;pytdt;pywd;pytg;sytd;ytd;pytk;pytl;pytc;py2d;pyd;pytbd;pytx;pydd;pyta;pyjd;pyid;pytr;pyt6;pytt;pytod;pyti;pytn;pytda;pyrtd;pynd;pytld;pytdb;pycd;pysd;pymd;pytf;py3d;pytm;pyfd;pyt;pydt;pytb;pyted;pytw
attrdict,gattrdict;attrdictx;orderedattrdict;lsattrdict;attrdict3;attridict;attrdict2
path-dict,pathdict;path-dice;dict
PyLD,pylbd;pylsd;pyle;pylm;pyrd;pybd;pyldr;pylt;pyud;pysld;pylu;pyla;yld;pyed;pylxd;pywd;pylds;pylf;pyl2d;py2d;pyd;pydd;pydl;pyls;pyjd;pylj;pyid;pyfld;pylid;pylw;pynd;pylb;pylnd;pytld;pycd;pysd;pymd;py3d;pyli;pyfd;pyldk;pylp
hjson,djson;vjson;ljson;jjson;shjson;njson;ojson;kjson;qjson;ejson;gjson;fjson;xjson;zjson;h5json;dashjson;ajson;mjson;bjson;pjson
python-crfsuite,crfsuite
jproperties,jproperties3
langgraph,langgraph-studio;langgraph-serve;langgraph-codegen;langgraph-agents;langgraph-lib;langgraph-api;langgraph-tracer
temporalio,django-temporalio;temporalis
aiofile,giofile;aifile;biofile
noise,norse;noiseflow;noisemaker;noisemix;noisebase;noice;noire;msnoise;noiselib;ndnoise;mednoise;rw-noise;noisepy;noises;vnoise;blue-noise;pynoise;lnoise;noisets;denoise;noisecut;noize;videonoise;sdnoise;blacknoise;zebranoise;nise;fitnoise;konoise;noisy;noisegrad;noise.py;greynoise;noisi;vec-noise;noisecc
uproot,uprootz;uproot4;proot
pyglet,piglet;pygle;pyslet;pglet;pyglot;pylet;pygpet;pyglut;pygnet;pyplet;pyget;pygleton
databricks-connect,connect
aliyun-python-sdk-kms,aliyun-python-sdk;aliyun-python-sdk-ims;aliyun-python-sdk-oms
docker-compose,docker-composer;docker-compost
shtab,sbtab;stab;shtub
torchsde,torchdde;torchde;torchcde;torchode
aws-cdk.asset-node-proxy-agent-v6,aws-cdk-asset-node-proxy-agent-v6
pyxray,pygray;pytray;pyxrayc
intelhex,intelex
pywinauto,pywinauto-recorder;pdwinauto;pywinauth
xformers,xformer;cformers
node-semver,node
gprof2dot,gprof2dot-magic;yelp-gprof2dot
sphinx-autobuild,autobuild
mongoengine,bottle-mongoengine;mongoengine-dsl;mongoenginelite;mongoengine-datatables;datatables-mongoengine;mongoengine-plus;mongoengine-arrow;asyncmongoengine;mongoengine-extras;mongoengine-embedded;mongoengine-fuel;djmongoengine;mongoengine-stubs;aiomongoengine;mongoengine-migrate;mongoengine-utils;mongoengine-jsonschema;graphene-mongoengine;django-mongoengine;extras-mongoengine;mongoengine-user;fixtures-mongoengine;nose-mongoengine;mongoengine-serialize;mongoengine-bundle;mongoengine-mate;pyramid-mongoengine;mongoengine-history
